movie,movie_title,year,genreFirst,directorFirst
http://www.wikidata.org/entity/Q150949,Сила личности,1992,фильм-драма,"Эвилдсен, Джон"
http://www.wikidata.org/entity/Q950893,Лифт на эшафот,1958,нуар,Луи Маль
http://www.wikidata.org/entity/Q1211298,Фламандские натюрморты,2010,экранизация,Феликс Ван Грунинген
http://www.wikidata.org/entity/Q617997,Путь наверх,1959,фильм-драма,"Клейтон, Джек"
http://www.wikidata.org/entity/Q624614,Предел риска,2011,фильм-драма,"Чендор, Джей Си"
http://www.wikidata.org/entity/Q1534456,"Годзилла, Минилла, Габара: Атака всех монстров",1969,фэнтезийный фильм,"Хонда, Исиро"
http://www.wikidata.org/entity/Q593254,Моя любовная песня,2010,фильм-драма,Оливье Даан
http://www.wikidata.org/entity/Q63980,Три балбеса,2012,кинокомедия,Роберт Фаррелли
http://www.wikidata.org/entity/Q4172464,"Дядя Сэм (фильм, 1997)",1996,фильм ужасов,Уильям Лустиг
http://www.wikidata.org/entity/Q471551,"Окно напротив (фильм, 2003)",2003,Гомоэротизм в кинo,"Озпетек, Ферзан"
http://www.wikidata.org/entity/Q1129778,К востоку от рая,1955,фильм-драма,Элиа Казан
http://www.wikidata.org/entity/Q4876862,Чудовище из Проклятой пещеры,1959,фильм ужасов,"Хеллман, Монте"
http://www.wikidata.org/entity/Q1315185,Стимбой,2004,приключенческая манга или анимация,"Отомо, Кацухиро"
http://www.wikidata.org/entity/Q80318,Кен Парк,2002,фильм-драма,Эдвард Лэкмен
http://www.wikidata.org/entity/Q767542,Несколько слов о любви,2000,фильм-драма,Радж Канвар
http://www.wikidata.org/entity/Q13423790,Астрал: Глава 2,2013,фильм ужасов,Джеймс Ван
http://www.wikidata.org/entity/Q610163,Мелкие мошенники,2000,фильм-ограбление,Вуди Аллен
http://www.wikidata.org/entity/Q467953,Дети кукурузы,1984,фильм ужасов,"Кирш, Фриц"
http://www.wikidata.org/entity/Q1093085,Сильная жара,1953,фильм-драма,Фриц Ланг
http://www.wikidata.org/entity/Q4317245,Неотвратимая сила,1993,боевик,Кевин Хукс
http://www.wikidata.org/entity/Q3815217,Убийцы Барби,1996,фильм о вампирах,Хесус Франко
http://www.wikidata.org/entity/Q4345133,Парижская любовь,1925,фильм-драма,Луи Ганье
http://www.wikidata.org/entity/Q4517754,Чужие письма,1975,драма,"Авербах, Илья Александрович"
http://www.wikidata.org/entity/Q151884,Страна приливов,2005,фильм-драма,Терри Гиллиам
http://www.wikidata.org/entity/Q4377514,"Преступная любовь (фильм, 1992)",1992,эротический триллер,"Борден, Лиззи (режиссёр)"
http://www.wikidata.org/entity/Q1360124,"Воскресенье, проклятое воскресенье",1971,Гомоэротизм в кинo,"Шлезингер, Джон"
http://www.wikidata.org/entity/Q1265779,Подземелье драконов,2000,фэнтезийный фильм,Кортни Соломон
http://www.wikidata.org/entity/Q93689,"Сначала любовь, потом свадьба",2011,романтическая комедия,"Малруни, Дермот"
http://www.wikidata.org/entity/Q679833,Чёрная смерть,2010,фильм ужасов,Кристофер Смит
http://www.wikidata.org/entity/Q1528457,Убей меня,2007,кинокомедия,Джон Дал
http://www.wikidata.org/entity/Q195949,Эван всемогущий,2007,фэнтезийный фильм,"Шедьяк, Том"
http://www.wikidata.org/entity/Q626304,Арарат,2002,фильм-драма,"Эгоян, Атом"
http://www.wikidata.org/entity/Q486591,Анастасия,1956,фильм-драма,"Литвак, Анатоль"
http://www.wikidata.org/entity/Q1508501,Стоун,2010,фильм о заключённых,Джон Кёрран
http://www.wikidata.org/entity/Q124697,Двадцатый век,1977,фильм-драма,Бернардо Бертолуччи
http://www.wikidata.org/entity/Q63278,Женщина из пятого округа,2011,фильм-драма,"Павликовский, Павел"
http://www.wikidata.org/entity/Q14775069,Зильс-Мария,2014,фильм-драма,Оливье Ассаяс
http://www.wikidata.org/entity/Q23780914,Мстители: Война бесконечности. Часть 1,2018,боевик,Джо Руссо
http://www.wikidata.org/entity/Q1050065,Репортаж 2,2009,фильм ужасов,"Балагеро, Жауме"
http://www.wikidata.org/entity/Q39970,Баффи — истребительница вампиров,1992,кинокомедия,Фрэн Рубел Кузуи
http://www.wikidata.org/entity/Q740414,Белый шум,2005,фильм ужасов,"Сакс, Джеффри"
http://www.wikidata.org/entity/Q4442174,Степные витязи (фильм),1945,драма,"Тарич, Юрий Викторович"
http://www.wikidata.org/entity/Q11692684,Дама с камелиями,1995,костюмированная драма,Ежи Антчак
http://www.wikidata.org/entity/Q54981,Не люблю понедельник,1971,кинокомедия,"Хмелевский, Тадеуш"
http://www.wikidata.org/entity/Q190908,Семь,1995,детективный фильм,Дэвид Финчер
http://www.wikidata.org/entity/Q317311,Любовь Свана,1984,фильм-драма,Фолькер Шлёндорф
http://www.wikidata.org/entity/Q1632040,Вопль,2010,фильм о судебном процессе,Джеффри Фридман
http://www.wikidata.org/entity/Q3208102,Пиковая дама,1937,фильм-драма,"Оцеп, Фёдор Александрович"
http://www.wikidata.org/entity/Q1815018,Омар Хайям,1957,фильм-биография,Уильям Дитерле
http://www.wikidata.org/entity/Q2030682,Комната 6,2006,фильм ужасов,Майкл Хёрст
http://www.wikidata.org/entity/Q605374,Спидвей,1968,комедийная драма,"Таурог, Норман"
http://www.wikidata.org/entity/Q4379891,Прогулка,2003,мелодрама,Алексей Учитель
http://www.wikidata.org/entity/Q5185841,Хромые мстители,1978,боевик,Чжан Чэ
http://www.wikidata.org/entity/Q571309,Подводное течение,2004,фильм-драма,"Грин, Дэвид Гордон"
http://www.wikidata.org/entity/Q567519,Катцельмахер,1969,фильм о любви,Райнер Вернер Фасбиндер
http://www.wikidata.org/entity/Q491442,Розенштрассе,2003,фильм-драма,Маргарета фон Тротта
http://www.wikidata.org/entity/Q1009788,Разговор,1974,фильм-драма,Фрэнсис Форд Коппола
http://www.wikidata.org/entity/Q3391742,Вверх по реке,1930,фильм-драма,"Форд, Джон"
http://www.wikidata.org/entity/Q1451544,Приготовьте носовые платки,1978,романтическая комедия,Бертран Блие
http://www.wikidata.org/entity/Q150881,Выкорми ворона,1976,фильм-драма,"Саура, Карлос"
http://www.wikidata.org/entity/Q2071987,Человек № 217,1945,фильм-драма,"Ромм, Михаил Ильич"
http://www.wikidata.org/entity/Q560053,Визит,1964,фильм-драма,Бернхард Викки
http://www.wikidata.org/entity/Q3554609,Ванина Ванини,1961,фильм-драма,"Росселлини, Роберто"
http://www.wikidata.org/entity/Q1167229,Три беглеца,1989,кинокомедия,Франсис Вебер
http://www.wikidata.org/entity/Q2363062,Три ниндзя,1992,кинокомедия,Джон Тёртелтауб
http://www.wikidata.org/entity/Q813045,Повелитель зверей 2: Сквозь врата времени,1991,боевик,Сильвио Табе
http://www.wikidata.org/entity/Q368577,Гарольд и Мод,1971,бадди-муви,Хэл Эшби
http://www.wikidata.org/entity/Q4388693,Разноцветные бутоны,2004,Гомоэротизм в кинo,Йонфан
http://www.wikidata.org/entity/Q2390111,Рождённый вором,1991,боевые искусства,Джон Ву
